mode,node_id,x,y,z,ux,uy,uz,rx,ry,rz
1,1,0,0,0,0.000000000,0.000000000,0.000000000,-0.007800000,0.042500000,-0.030400000
1,2,0,0,1,0.285900000,0.005500000,0.000000000,-0.003400000,0.452900000,-0.021100000
1,3,0,0,2,0.698000000,0.007000000,-0.000100000,0.000100000,0.261200000,-0.011800000
1,4,0,0,3,0.688400000,0.005600000,-0.000100000,0.002300000,-0.277700000,-0.002500000
1,5,0,0,4,0.270300000,0.002700000,-0.000200000,0.003000000,-0.446800000,0.006800000
1,6,0,0,5,0.000100000,-0.000100000,-0.000200000,0.002100000,-0.021300000,0.016200000
1,7,0,0,6,-0.021200000,-0.001400000,-0.000200000,0.000600000,-0.018700000,0.012100000
1,8,0,0,7,-0.033000000,-0.001400000,-0.000200000,-0.000400000,-0.003700000,0.008100000
1,9,0,0,8,-0.028300000,-0.000800000,-0.000300000,-0.000700000,0.012100000,0.004100000
1,10,0,0,9,-0.012800000,-0.000100000,-0.000300000,-0.000400000,0.016300000,0.000100000
1,11,0,0,10,-0.000700000,-0.000200000,-0.000300000,0.000600000,0.005700000,-0.004000000
1,12,5,0,0,0.000000000,0.000000000,0.000000000,-0.021700000,0.063800000,-0.045200000
1,13,5,0,1,0.411600000,0.015000000,0.000100000,-0.009000000,0.649200000,-0.033100000
1,14,5,0,2,1.000000000,0.018500000,0.000100000,0.000800000,0.370200000,-0.020900000
1,15,5,0,3,0.981900000,0.014300000,0.000200000,0.006500000,-0.401500000,-0.008800000
1,16,5,0,4,0.381900000,0.006600000,0.000300000,0.007500000,-0.637700000,0.003400000
1,17,5,0,5,0.000000000,0.000300000,0.000300000,0.003600000,-0.023700000,0.015500000
1,18,5,0,6,-0.023300000,-0.002100000,0.000400000,0.001300000,-0.020000000,0.011700000
1,19,5,0,7,-0.035600000,-0.002500000,0.000400000,-0.000300000,-0.003200000,0.007900000
1,20,5,0,8,-0.029800000,-0.001700000,0.000400000,-0.001100000,0.013500000,0.004100000
1,21,5,0,9,-0.012900000,-0.000400000,0.000400000,-0.001200000,0.017200000,0.000300000
1,22,5,0,10,-0.000700000,0.000500000,0.000500000,-0.000400000,0.005000000,-0.003600000
1,23,5,5,0,0.000000000,0.000000000,0.000000000,-0.002300000,0.001200000,0.000900000
1,24,5,5,1,0.001400000,0.001800000,0.000000000,-0.001300000,0.001400000,0.004000000
1,25,5,5,2,0.002700000,0.002600000,0.000000000,-0.000400000,0.001200000,0.007100000
1,26,5,5,3,0.003600000,0.002600000,0.000100000,0.000400000,0.000400000,0.010300000
1,27,5,5,4,0.003200000,0.001800000,0.000100000,0.001200000,-0.001400000,0.013400000
1,28,5,5,5,-0.000100000,0.000100000,0.000100000,0.002100000,-0.005800000,0.016500000
1,29,5,5,6,-0.004100000,-0.001300000,0.000100000,0.000800000,-0.002500000,0.011200000
1,30,5,5,7,-0.005400000,-0.001600000,0.000100000,-0.000100000,-0.000100000,0.005900000
1,31,5,5,8,-0.004700000,-0.001100000,0.000100000,-0.000700000,0.001500000,0.000600000
1,32,5,5,9,-0.002800000,-0.000300000,0.000100000,-0.000800000,0.002300000,-0.004700000
1,33,5,5,10,-0.000400000,0.000500000,0.000100000,-0.000700000,0.002400000,-0.010000000
1,34,0,5,0,0.000000000,0.000000000,0.000000000,-0.000800000,0.001900000,-0.001600000
1,35,0,5,1,0.001500000,0.000500000,0.000000000,-0.000300000,0.001200000,0.000900000
1,36,0,5,2,0.002400000,0.000600000,0.000000000,0.000100000,0.000600000,0.003400000
1,37,0,5,3,0.002800000,0.000400000,-0.000100000,0.000200000,0.000000000,0.005800000
1,38,0,5,4,0.002300000,0.000100000,-0.000100000,0.000200000,-0.001200000,0.008300000
1,39,0,5,5,-0.000100000,0.000000000,-0.000100000,0.000100000,-0.003900000,0.010800000
1,40,0,5,6,-0.003000000,-0.000100000,-0.000100000,0.000000000,-0.001900000,0.006500000
1,41,0,5,7,-0.004100000,-0.000100000,-0.000100000,0.000000000,-0.000400000,0.002300000
1,42,0,5,8,-0.003800000,-0.000100000,-0.000100000,0.000000000,0.000900000,-0.002000000
1,43,0,5,9,-0.002500000,-0.000100000,-0.000100000,0.000000000,0.001800000,-0.006300000
1,44,0,5,10,-0.000400000,-0.000200000,-0.000200000,0.000100000,0.002400000,-0.010600000
1,45,1,0,10,-0.000700000,-0.002000000,-0.002900000,0.000400000,0.000400000,-0.000100000
1,46,2,0,10,-0.000700000,-0.001000000,-0.001700000,0.000200000,-0.002200000,0.001700000
1,47,3,0,10,-0.000700000,0.000900000,0.001000000,0.000000000,-0.002400000,0.001800000
1,48,4,0,10,-0.000700000,0.002000000,0.002600000,-0.000200000,0.000000000,0.000100000
1,49,1,5,10,-0.000400000,-0.005100000,-0.001200000,-0.000100000,0.000100000,-0.000400000
1,50,2,5,10,-0.000400000,-0.002600000,-0.000600000,-0.000200000,-0.001000000,0.004500000
1,51,3,5,10,-0.000400000,0.002300000,0.000600000,-0.000400000,-0.001000000,0.004600000
1,52,4,5,10,-0.000400000,0.005000000,0.001200000,-0.000500000,0.000100000,0.000000000
1,53,0,1,10,0.000100000,-0.000200000,0.000100000,0.000200000,0.005000000,0.001700000
1,54,0,2,10,-0.003000000,-0.000200000,0.000200000,0.000000000,0.004400000,0.003900000
1,55,0,3,10,-0.006500000,-0.000200000,0.000100000,-0.000200000,0.003700000,0.002400000
1,56,0,4,10,-0.006700000,-0.000200000,-0.000100000,-0.000100000,0.003100000,-0.002600000
1,57,5,1,10,0.000000000,0.000500000,0.000300000,0.000000000,0.004400000,0.001700000
1,58,5,2,10,-0.003000000,0.000500000,0.000400000,0.000100000,0.003900000,0.003700000
1,59,5,3,10,-0.006200000,0.000500000,0.000600000,0.000100000,0.003400000,0.002200000
1,60,5,4,10,-0.006400000,0.000500000,0.000500000,-0.000200000,0.002900000,-0.002500000
1,61,0,1,5,-0.008100000,-0.000100000,0.001100000,0.000700000,-0.017800000,0.001800000
1,62,0,2,5,-0.005900000,-0.000100000,0.001300000,-0.000200000,-0.014300000,-0.005100000
1,63,0,3,5,0.000100000,-0.000100000,0.000800000,-0.000600000,-0.010800000,-0.006000000
1,64,0,4,5,0.004200000,-0.000100000,0.000200000,-0.000500000,-0.007300000,-0.001000000
1,65,5,1,5,-0.007000000,0.000300000,0.002300000,0.000600000,-0.020100000,0.000200000
1,66,5,2,5,-0.003100000,0.000200000,0.001800000,-0.001000000,-0.016500000,-0.006700000
1,67,5,3,5,0.004100000,0.000200000,0.000400000,-0.001300000,-0.012900000,-0.006600000
1,68,5,4,5,0.007700000,0.000200000,-0.000600000,-0.000300000,-0.009400000,0.000700000
1,69,2,0,5,0.000100000,0.003100000,0.003700000,0.002700000,0.008700000,-0.005200000
1,70,3,0,5,0.000100000,-0.002500000,-0.006300000,0.003000000,0.008300000,-0.005200000
1,71,4,0,5,0.000100000,-0.005800000,-0.010900000,0.003300000,-0.002200000,-0.000300000
1,72,1,0,5,0.000100000,0.006400000,0.009100000,0.002400000,-0.000900000,-0.000100000
1,73,2,5,5,-0.000100000,-0.000600000,-0.000100000,0.000900000,0.002100000,-0.007500000
1,74,3,5,5,-0.000100000,-0.007900000,-0.002300000,0.001300000,0.001700000,-0.005800000
1,75,4,5,5,-0.000100000,-0.009700000,-0.003000000,0.001700000,-0.001000000,0.003400000
1,76,1,5,5,-0.000100000,0.004400000,0.001400000,0.000500000,0.000200000,-0.001200000
1,77,5,1,1,0.087500000,0.018100000,-0.018100000,-0.012900000,0.039200000,-0.022200000
1,78,5,2,2,0.118400000,0.024600000,-0.024500000,0.000200000,0.008200000,0.007300000
1,79,5,3,3,0.094000000,0.018900000,-0.018800000,0.010100000,-0.015300000,0.029100000
1,80,5,4,4,0.041200000,0.007400000,-0.007200000,0.011100000,-0.020600000,0.032900000
1,81,0,4,4,0.027100000,0.002800000,-0.002900000,0.004900000,-0.013600000,0.021600000
1,82,0,1,1,0.058100000,0.007300000,-0.007400000,-0.005800000,0.025800000,-0.014700000
1,83,0,2,2,0.078300000,0.010400000,-0.010500000,-0.000100000,0.005200000,0.004800000
1,84,0,3,3,0.062000000,0.007900000,-0.008000000,0.004600000,-0.010200000,0.019200000
1,85,5,1,4,0.005600000,0.003100000,0.003100000,0.001700000,-0.016900000,0.014500000
1,86,5,2,3,0.006500000,0.004000000,0.004000000,0.000000000,-0.011200000,0.012200000
1,87,5,3,2,0.004900000,0.003500000,0.003500000,-0.001200000,-0.006300000,0.009200000
1,88,5,4,1,0.002300000,0.002000000,0.002000000,-0.001900000,-0.002200000,0.005400000
1,89,0,1,4,0.003500000,0.001400000,0.001400000,0.000800000,-0.015100000,0.014100000
1,90,0,2,3,0.003700000,0.001800000,0.001800000,-0.000100000,-0.009900000,0.011200000
1,91,0,3,2,0.002400000,0.001500000,0.001500000,-0.000700000,-0.005300000,0.007500000
1,92,0,4,1,0.000700000,0.000800000,0.000700000,-0.000900000,-0.001400000,0.003300000
1,93,0,1,9,-0.000800000,0.000200000,0.000100000,0.000300000,0.001500000,-0.003300000
1,94,0,2,8,0.001500000,0.000300000,0.000200000,0.000100000,-0.001500000,-0.001400000
1,95,0,3,7,0.003900000,0.000200000,0.000100000,-0.000100000,-0.003500000,0.001500000
1,96,0,4,6,0.004100000,0.000000000,0.000000000,-0.000100000,-0.004300000,0.005600000
1,97,5,1,9,0.000000000,-0.000200000,-0.000200000,-0.000700000,-0.000300000,-0.002700000
1,98,5,2,8,0.003500000,-0.000900000,-0.000900000,-0.000600000,-0.004000000,-0.000200000
1,99,5,3,7,0.006700000,-0.001400000,-0.001400000,-0.000100000,-0.006200000,0.003700000
1,100,5,4,6,0.006600000,-0.001200000,-0.001200000,0.000800000,-0.006800000,0.009300000
1,101,5,4,9,-0.016700000,-0.001100000,0.001700000,-0.002200000,0.005300000,-0.013100000
1,102,5,3,8,-0.033700000,-0.003200000,0.003900000,-0.001800000,0.002800000,-0.010700000
1,103,5,2,7,-0.040700000,-0.004200000,0.004800000,0.000100000,-0.004500000,-0.003500000
1,104,5,1,6,-0.030200000,-0.002900000,0.003500000,0.002400000,-0.014300000,0.006200000
1,105,0,4,9,-0.016700000,-0.001000000,0.000600000,-0.001400000,0.005200000,-0.012800000
1,106,0,3,8,-0.033000000,-0.002400000,0.002100000,-0.001300000,0.002900000,-0.009800000
1,107,0,2,7,-0.039300000,-0.003100000,0.002800000,0.000100000,-0.003800000,-0.002500000
1,108,0,1,6,-0.028900000,-0.002200000,0.001900000,0.001700000,-0.012800000,0.007100000
1,109,1,0,1,0.032700000,-0.021000000,-0.032600000,-0.005400000,0.023000000,-0.021400000
1,110,2,0,2,0.045800000,-0.031300000,-0.045700000,-0.006400000,0.003900000,-0.008900000
1,111,3,0,3,0.041200000,-0.027700000,-0.040900000,-0.007200000,-0.011900000,0.003400000
1,112,4,0,4,0.023600000,-0.014100000,-0.023300000,-0.004400000,-0.021600000,0.012100000
1,113,1,0,6,-0.014400000,0.009900000,0.014300000,0.004100000,-0.008700000,0.009700000
1,114,2,0,7,-0.018100000,0.012500000,0.018000000,0.005100000,0.000500000,0.004300000
1,115,3,0,8,-0.014500000,0.009800000,0.014300000,0.004800000,0.005900000,0.000200000
1,116,4,0,9,-0.007300000,0.004800000,0.007100000,0.003000000,0.007400000,-0.002500000
1,117,1,5,6,-0.003000000,0.008700000,0.002800000,0.000200000,-0.002100000,0.006300000
1,118,2,5,7,-0.004200000,0.012800000,0.004000000,0.000300000,-0.000500000,0.001900000
1,119,3,5,8,-0.003900000,0.012400000,0.003700000,0.000300000,0.000800000,-0.002400000
1,120,4,5,9,-0.002500000,0.008100000,0.002300000,0.000000000,0.001800000,-0.006400000
1,121,1,5,1,0.002000000,-0.002700000,-0.002000000,0.002600000,0.002100000,-0.000800000
1,122,2,5,2,0.003900000,-0.006700000,-0.003800000,0.004800000,0.001500000,0.001200000
1,123,3,5,3,0.004700000,-0.009600000,-0.004700000,0.005700000,0.000200000,0.004500000
1,124,4,5,4,0.003800000,-0.008600000,-0.003800000,0.005000000,-0.002100000,0.009400000
1,125,1,0,4,0.026300000,0.028100000,0.026000000,0.014300000,-0.028000000,0.020800000
1,126,2,0,3,0.051800000,0.061100000,0.051700000,0.014200000,-0.020100000,0.013200000
1,127,3,0,2,0.062600000,0.075000000,0.062500000,0.003600000,0.001100000,-0.004900000
1,128,4,0,1,0.047300000,0.054700000,0.047200000,-0.011200000,0.031000000,-0.027200000
1,129,1,0,9,-0.008200000,-0.005500000,-0.007800000,-0.002900000,0.008400000,-0.004100000
1,130,2,0,8,-0.016200000,-0.012300000,-0.015800000,-0.004100000,0.006700000,-0.002100000
1,131,3,0,7,-0.020300000,-0.016100000,-0.020000000,-0.003300000,0.000600000,0.002000000
1,132,4,0,6,-0.016200000,-0.013100000,-0.015900000,-0.000500000,-0.009600000,0.008100000
1,133,1,5,9,-0.002900000,-0.009900000,-0.002700000,-0.001700000,0.002300000,-0.007400000
1,134,2,5,8,-0.004900000,-0.016900000,-0.004700000,-0.002300000,0.001400000,-0.002900000
1,135,3,5,7,-0.005600000,-0.018900000,-0.005400000,-0.001800000,-0.000300000,0.002600000
1,136,4,5,6,-0.004200000,-0.013800000,-0.004000000,-0.000200000,-0.002700000,0.009200000
1,137,1,5,4,0.002500000,0.006700000,0.002500000,-0.002900000,-0.001400000,0.006300000
1,138,2,5,3,0.003100000,0.007600000,0.003100000,-0.004300000,0.000100000,0.003500000
1,139,3,5,2,0.002500000,0.005600000,0.002500000,-0.004500000,0.001000000,0.001700000
1,140,4,5,1,0.001300000,0.002400000,0.001300000,-0.003800000,0.001400000,0.000900000
2,1,0,0,0,0.000000000,0.000000000,0.000000000,-0.010100000,0.044300000,-0.045800000
2,2,0,0,1,0.402800000,0.007000000,-0.000100000,-0.004300000,0.651900000,-0.034400000
2,3,0,0,2,1.000000000,0.008800000,-0.000100000,0.000300000,0.380300000,-0.023100000
2,4,0,0,3,0.986200000,0.006800000,-0.000200000,0.003000000,-0.404100000,-0.011800000
2,5,0,0,4,0.380200000,0.003100000,-0.000200000,0.003700000,-0.643100000,-0.000400000
2,6,0,0,5,-0.000100000,-0.000100000,-0.000300000,0.002200000,-0.014200000,0.010900000
2,7,0,0,6,-0.012400000,-0.001500000,-0.000300000,0.000800000,-0.008900000,0.008800000
2,8,0,0,7,-0.016200000,-0.001800000,-0.000300000,-0.000200000,0.001300000,0.006800000
2,9,0,0,8,-0.010800000,-0.001300000,-0.000300000,-0.000600000,0.008300000,0.004700000
2,10,0,0,9,-0.002500000,-0.000700000,-0.000300000,-0.000500000,0.006600000,0.002600000
2,11,0,0,10,0.000000000,-0.000400000,-0.000300000,0.000200000,-0.002500000,0.000600000
2,12,5,0,0,0.000000000,0.000000000,0.000000000,0.011100000,-0.031300000,0.027900000
2,13,5,0,1,-0.281400000,-0.007500000,0.000000000,0.004400000,-0.454900000,0.021000000
2,14,5,0,2,-0.697500000,-0.009100000,-0.000100000,-0.000700000,-0.264000000,0.014000000
2,15,5,0,3,-0.686200000,-0.006600000,-0.000100000,-0.003400000,0.283500000,0.007100000
2,16,5,0,4,-0.262900000,-0.002800000,-0.000100000,-0.003500000,0.447700000,0.000100000
2,17,5,0,5,0.000200000,-0.000100000,-0.000200000,-0.001000000,0.006700000,-0.006800000
2,18,5,0,6,0.004900000,0.000500000,-0.000200000,-0.000400000,0.002300000,-0.005700000
2,19,5,0,7,0.004600000,0.000700000,-0.000200000,0.000100000,-0.002600000,-0.004600000
2,20,5,0,8,0.000900000,0.000400000,-0.000200000,0.000300000,-0.004000000,-0.003400000
2,21,5,0,9,-0.001900000,0.000000000,-0.000200000,0.000400000,-0.000900000,-0.002300000
2,22,5,0,10,-0.000100000,-0.000400000,-0.000200000,0.000300000,0.004400000,-0.001100000
2,23,5,5,0,0.000000000,0.000000000,0.000000000,0.000100000,0.002200000,-0.004200000
2,24,5,5,1,0.000700000,-0.000200000,0.000000000,0.000300000,-0.000400000,-0.005500000
2,25,5,5,2,-0.000200000,-0.000500000,0.000000000,0.000300000,-0.001200000,-0.006800000
2,26,5,5,3,-0.001400000,-0.000700000,0.000000000,0.000100000,-0.001000000,-0.008000000
2,27,5,5,4,-0.001900000,-0.000700000,0.000000000,-0.000300000,0.000300000,-0.009300000
2,28,5,5,5,0.000000000,-0.000100000,0.000100000,-0.000900000,0.003900000,-0.010600000
2,29,5,5,6,0.002500000,0.000500000,0.000100000,-0.000300000,0.001300000,-0.008100000
2,30,5,5,7,0.002900000,0.000600000,0.000100000,0.000100000,-0.000300000,-0.005600000
2,31,5,5,8,0.002100000,0.000400000,0.000100000,0.000300000,-0.001200000,-0.003100000
2,32,5,5,9,0.000800000,0.000000000,0.000100000,0.000400000,-0.001200000,-0.000600000
2,33,5,5,10,0.000000000,-0.000400000,0.000100000,0.000300000,-0.000400000,0.001900000
2,34,0,5,0,0.000000000,0.000000000,0.000000000,-0.000700000,-0.001600000,0.003300000
2,35,0,5,1,-0.000100000,0.000500000,0.000000000,-0.000300000,0.000900000,0.005800000
2,36,0,5,2,0.001200000,0.000700000,0.000000000,0.000000000,0.001600000,0.008200000
2,37,0,5,3,0.002700000,0.000600000,0.000000000,0.000200000,0.001200000,0.010700000
2,38,0,5,4,0.003000000,0.000300000,0.000000000,0.000400000,-0.000800000,0.013200000
2,39,0,5,5,0.000100000,-0.000100000,0.000100000,0.000500000,-0.005900000,0.015600000
2,40,0,5,6,-0.003900000,-0.000400000,0.000100000,0.000000000,-0.002200000,0.011600000
2,41,0,5,7,-0.004700000,-0.000300000,0.000100000,-0.000200000,0.000300000,0.007700000
2,42,0,5,8,-0.003600000,-0.000100000,0.000100000,-0.000100000,0.001700000,0.003700000
2,43,0,5,9,-0.001600000,0.000000000,0.000100000,0.000100000,0.001900000,-0.000300000
2,44,0,5,10,0.000000000,-0.000400000,0.000100000,0.000700000,0.001100000,-0.004200000
2,45,1,0,10,0.000000000,0.000100000,0.002000000,0.000200000,-0.002000000,0.000500000
2,46,2,0,10,-0.000100000,0.000500000,0.003600000,0.000200000,-0.001100000,0.000300000
2,47,3,0,10,-0.000100000,0.000600000,0.004100000,0.000300000,0.000300000,0.000000000
2,48,4,0,10,-0.000100000,0.000400000,0.003000000,0.000300000,0.002100000,-0.000500000
2,49,1,5,10,0.000000000,-0.003300000,-0.000700000,0.000600000,0.000400000,-0.001700000
2,50,2,5,10,0.000000000,-0.004200000,-0.000900000,0.000500000,0.000000000,0.000000000
2,51,3,5,10,0.000000000,-0.003600000,-0.000700000,0.000500000,-0.000300000,0.001000000
2,52,4,5,10,0.000000000,-0.002200000,-0.000300000,0.000400000,-0.000400000,0.001700000
2,53,0,1,10,-0.001100000,-0.000400000,-0.000200000,-0.000100000,-0.001800000,0.001500000
2,54,0,2,10,-0.002600000,-0.000400000,-0.000300000,-0.000100000,-0.001000000,0.001400000
2,55,0,3,10,-0.003500000,-0.000400000,-0.000400000,0.000000000,-0.000300000,0.000300000
2,56,0,4,10,-0.002900000,-0.000400000,-0.000400000,0.000200000,0.000400000,-0.001600000
2,57,5,1,10,0.001000000,-0.000400000,0.000000000,0.000100000,0.003400000,-0.001000000
2,58,5,2,10,0.001700000,-0.000400000,0.000000000,0.000000000,0.002500000,-0.000600000
2,59,5,3,10,0.002000000,-0.000400000,-0.000100000,0.000000000,0.001500000,0.000100000
2,60,5,4,10,0.001400000,-0.000400000,-0.000100000,0.000100000,0.000600000,0.001000000
2,61,0,1,5,-0.004400000,-0.000100000,0.001100000,0.000600000,-0.012500000,-0.000900000
2,62,0,2,5,-0.000500000,-0.000100000,0.001200000,-0.000300000,-0.010900000,-0.005900000
2,63,0,3,5,0.005600000,-0.000100000,0.000600000,-0.000600000,-0.009200000,-0.005200000
2,64,0,4,5,0.007900000,-0.000100000,0.000100000,-0.000300000,-0.007500000,0.001600000
2,65,5,1,5,0.002800000,-0.000100000,-0.000600000,-0.000100000,0.006200000,0.000800000
2,66,5,2,5,0.000000000,-0.000100000,-0.000400000,0.000400000,0.005600000,0.004000000
2,67,5,3,5,-0.004000000,-0.000100000,0.000100000,0.000400000,0.005000000,0.003400000
2,68,5,4,5,-0.005400000,-0.000100000,0.000400000,0.000000000,0.004500000,-0.001200000
2,69,2,0,5,0.000000000,0.007300000,0.012600000,0.000900000,-0.000500000,0.000000000
2,70,3,0,5,0.000000000,0.006600000,0.011000000,0.000300000,0.003300000,-0.001400000
2,71,4,0,5,0.000100000,0.004500000,0.006200000,-0.000400000,0.005700000,-0.003000000
2,72,1,0,5,-0.000100000,0.006100000,0.009600000,0.001500000,-0.006200000,0.002900000
2,73,2,5,5,0.000000000,0.020400000,0.006300000,-0.000100000,-0.000600000,0.002800000
2,74,3,5,5,0.000000000,0.019100000,0.005800000,-0.000300000,0.001400000,-0.005300000
2,75,4,5,5,0.000000000,0.010800000,0.003500000,-0.000600000,0.002900000,-0.010400000
2,76,1,5,5,0.000000000,0.013500000,0.004500000,0.000200000,-0.003100000,0.010800000
2,77,5,1,1,-0.048200000,-0.009400000,0.009400000,0.006900000,-0.019200000,0.015100000
2,78,5,2,2,-0.066200000,-0.012900000,0.012900000,0.000000000,-0.003100000,-0.001700000
2,79,5,3,3,-0.053500000,-0.010000000,0.009900000,-0.005300000,0.009400000,-0.014800000
2,80,5,4,4,-0.024200000,-0.003900000,0.003900000,-0.005800000,0.012200000,-0.018200000
2,81,0,4,4,0.036200000,0.003900000,-0.003900000,0.006500000,-0.019100000,0.026600000
2,82,0,1,1,0.072900000,0.009500000,-0.009500000,-0.007700000,0.026100000,-0.025400000
2,83,0,2,2,0.099600000,0.013700000,-0.013700000,-0.000400000,0.002300000,0.000700000
2,84,0,3,3,0.080300000,0.010600000,-0.010700000,0.005800000,-0.015700000,0.020900000
2,85,5,1,4,-0.000100000,-0.000800000,-0.000800000,-0.000300000,0.006300000,-0.005900000
2,86,5,2,3,-0.000700000,-0.000800000,-0.000900000,0.000200000,0.005600000,-0.005100000
2,87,5,3,2,-0.001200000,-0.000600000,-0.000600000,0.000400000,0.004700000,-0.004600000
2,88,5,4,1,-0.001100000,-0.000200000,-0.000200000,0.000400000,0.003600000,-0.004200000
2,89,0,1,4,0.002300000,0.001400000,0.001300000,0.000900000,-0.011100000,0.009900000
2,90,0,2,3,0.002900000,0.001900000,0.001800000,-0.000100000,-0.008400000,0.008600000
2,91,0,3,2,0.002500000,0.001500000,0.001500000,-0.000600000,-0.005900000,0.007000000
2,92,0,4,1,0.001400000,0.000800000,0.000800000,-0.000900000,-0.003700000,0.005200000
2,93,0,1,9,0.002600000,-0.000400000,-0.000200000,0.000000000,-0.005100000,0.001600000
2,94,0,2,8,0.005900000,-0.000400000,-0.000200000,0.000000000,-0.006800000,0.003600000
2,95,0,3,7,0.007900000,-0.000500000,-0.000300000,0.000000000,-0.007500000,0.006600000
2,96,0,4,6,0.006600000,-0.000400000,-0.000200000,0.000200000,-0.007200000,0.010600000
2,97,5,1,9,-0.003200000,0.000000000,0.000200000,0.000300000,0.005100000,-0.002200000
2,98,5,2,8,-0.005500000,0.000300000,0.000500000,0.000300000,0.005500000,-0.003600000
2,99,5,3,7,-0.006300000,0.000500000,0.000700000,0.000100000,0.005400000,-0.005500000
2,100,5,4,6,-0.004800000,0.000400000,0.000600000,-0.000300000,0.004900000,-0.007800000
2,101,5,4,9,0.004300000,0.000200000,-0.000400000,0.000700000,-0.002200000,0.003400000
2,102,5,3,8,0.010000000,0.000800000,-0.001100000,0.000600000,-0.002100000,0.002900000
2,103,5,2,7,0.013000000,0.001200000,-0.001500000,0.000000000,0.000000000,0.000500000
2,104,5,1,6,0.010200000,0.000800000,-0.001100000,-0.000700000,0.003300000,-0.003100000
2,105,0,4,9,-0.008700000,-0.000600000,0.000200000,-0.000800000,0.003800000,-0.007000000
2,106,0,3,8,-0.019200000,-0.001700000,0.001300000,-0.001100000,0.002900000,-0.006100000
2,107,0,2,7,-0.024500000,-0.002400000,0.002000000,-0.000200000,-0.001400000,-0.001900000
2,108,0,1,6,-0.018900000,-0.001900000,0.001500000,0.001200000,-0.007700000,0.004400000
2,109,1,0,1,0.028700000,-0.026400000,-0.028700000,-0.015800000,0.014700000,-0.030400000
2,110,2,0,2,0.031500000,-0.030600000,-0.031500000,-0.021500000,-0.006600000,-0.015100000
2,111,3,0,3,0.018700000,-0.018500000,-0.018700000,-0.021900000,-0.015800000,-0.005100000
2,112,4,0,4,0.003700000,-0.003400000,-0.003700000,-0.014700000,-0.011100000,-0.002700000
2,113,1,0,6,-0.009900000,0.006000000,0.009600000,0.003500000,-0.006000000,0.006800000
2,114,2,0,7,-0.012600000,0.007200000,0.012200000,0.004200000,0.000100000,0.003300000
2,115,3,0,8,-0.010300000,0.005200000,0.009900000,0.003900000,0.004000000,0.000800000
2,116,4,0,9,-0.005300000,0.002000000,0.005000000,0.002600000,0.005400000,-0.000700000
2,117,1,5,6,-0.003700000,0.009500000,0.003800000,0.004500000,-0.001900000,0.008900000
2,118,2,5,7,-0.004100000,0.010200000,0.004200000,0.006600000,0.000700000,0.004000000
2,119,3,5,8,-0.002600000,0.005900000,0.002700000,0.006600000,0.001900000,0.001200000
2,120,4,5,9,-0.000700000,0.001000000,0.000900000,0.004500000,0.001500000,0.000500000
2,121,1,5,1,-0.001500000,0.003900000,0.001500000,-0.001800000,-0.001500000,0.001500000
2,122,2,5,2,-0.002800000,0.006800000,0.002800000,-0.002500000,-0.001000000,-0.000500000
2,123,3,5,3,-0.003300000,0.007900000,0.003300000,-0.002800000,-0.000100000,-0.003000000
2,124,4,5,4,-0.002700000,0.006200000,0.002700000,-0.002400000,0.001500000,-0.006200000
2,125,1,0,4,0.003700000,0.001400000,0.003600000,-0.009500000,0.004600000,0.000800000
2,126,2,0,3,-0.006100000,-0.013000000,-0.006200000,-0.014700000,0.012500000,-0.002800000
2,127,3,0,2,-0.017700000,-0.027700000,-0.017700000,-0.011300000,0.008000000,0.002200000
2,128,4,0,1,-0.018900000,-0.026400000,-0.018900000,-0.001100000,-0.007700000,0.014100000
2,129,1,0,9,0.002700000,0.001400000,0.002400000,0.001800000,-0.002700000,0.000900000
2,130,2,0,8,0.005200000,0.004200000,0.004900000,0.002400000,-0.001900000,0.000300000
2,131,3,0,7,0.006200000,0.006100000,0.005900000,0.002100000,0.000000000,-0.001300000
2,132,4,0,6,0.004900000,0.005200000,0.004600000,0.000900000,0.002900000,-0.003700000
2,133,1,5,9,-0.000100000,-0.000800000,0.000000000,0.004000000,-0.000700000,-0.001800000
2,134,2,5,8,0.001100000,0.002700000,0.001200000,0.005600000,-0.001400000,-0.001300000
2,135,3,5,7,0.002300000,0.006500000,0.002400000,0.005200000,-0.000800000,-0.002600000
2,136,4,5,6,0.002300000,0.006700000,0.002400000,0.003000000,0.001000000,-0.005700000
2,137,1,5,4,0.004000000,0.010100000,0.004000000,-0.002700000,-0.002200000,0.008500000
2,138,2,5,3,0.005000000,0.012200000,0.005000000,-0.003900000,0.000200000,0.003500000
2,139,3,5,2,0.004100000,0.009600000,0.004100000,-0.003600000,0.001600000,-0.000100000
2,140,4,5,1,0.002200000,0.004900000,0.002200000,-0.002200000,0.002200000,-0.002600000
